1990,Poetry,14
1994,Doo Wop,6
2017,Guaguancó,2
2007,Modern,34
1971,Spoken Word,15
1998,Story,2
2007,Laïkó,5
1985,Heavy Metal,21
2001,Big Band,16
2012,Reggae-Pop,57
1984,Kayōkyoku,12
2012,Hiplife,7
1994,Joropo,1
1986,Hindustani,14
1995,Lovers Rock,11
1988,Minneapolis Sound,9
2015,Pachanga,4
1987,Salsa,10
1968,Bolero,1
1960,Soundtrack,4
2003,Baltimore Club,5
2000,Pacific,2
1976,Kayōkyoku,1
1998,Champeta,1
1959,Classical,4
1973,Field Recording,1
1991,Folk Metal,1
2004,Boogie,4
1986,Mambo,1
1995,Tropical House,2
1980,Swingbeat,1
1991,Deathrock,1
2006,UK Funky,2
1991,Sludge Metal,1
1977,Garage Rock,1
1993,Abstract,611
1979,Funk,485
1991,Dub,635
1997,IDM,664
2002,Field Recording,105
1996,Minimal,630
1985,Folk Rock,65
1978,Ambient,634
2006,Tribal House,484
1996,RnB/Swing,953
1992,Makina,27
1988,Art Rock,148
2003,Schlager,154
1998,Deep House,1950
1989,Bass Music,133
1978,Euro-Disco,26
1990,Post-Modern,13
0,Gogo,21
1980,Rock & Roll,87
1977,Theme,74
2001,Reggae-Pop,98
1987,Lovers Rock,25
2000,Easy Listening,131
1973,Soul,41
2011,Dance-pop,606
2006,Parody,62
1971,Musique Concrète,63
1988,Krautrock,28
2005,Neo Soul,72
2013,Musique Concrète,882
2015,Instrumental,634
2016,Industrial,5577
2017,Synth-pop,5538
2016,Contemporary Jazz,170
2016,Folk,491
1992,Reggae,113
2016,Beatdown,92
1999,Post-Modern,17
1994,Cha-Cha,5
2016,Pacific,7
2012,Jazz-Rock,31
2017,Sound Art,245
1994,Doom Metal,9
2000,Shoegaze,41
1968,Education,8
1987,Classical,31
1995,Classic Rock,108
1991,Pop Punk,4
1996,Grunge,42
2007,Aboriginal,9
2002,Math Rock,17
2001,Grunge,14
2017,Break-In,1
2003,Beat,13
1989,Heavy Metal,35
1978,MPB,3
1983,Honky Tonk,10
1971,Electro,5
1994,Boogie,7
1997,Mambo,10
1958,Education,4
2017,Indian Classical,19
2009,Tropical House,2
0,Sludge Metal,39
2018,Arena Rock,20
1990,Chamamé,1
2003,Ranchera,1
0,Bachata,12
1966,Audiobook,4
1997,Early,1
1990,Bluegrass,2
1967,Interview,1
1982,Grindcore,1
2017,Mambo,5
1990,Dub Poetry,3
1961,Classic Rock,2
2000,Math Rock,9
2007,Post-Hardcore,10
2015,Noisecore,8
2003,Bayou Funk,2
2003,Melodic Hardcore,3
2002,Gypsy Jazz,2
1986,Death Metal,1
1991,Glitch,1
1977,Cha-Cha,2
1977,Quechua,1
1985,Stoner Rock,1
1975,Ragtime,2
1978,AOR,2
2008,Experimental,10101
2005,Minimal,2671
1997,House,15838
2002,Modern Classical,782
2008,Modern Classical,952
2000,Punk,284
1994,Brit Pop,101
2005,Progressive Trance,1491
1980,Abstract,211
1999,Neo Soul,52
1993,Hard Trance,698
1992,Classic Rock,120
2008,Bolero,10
2003,Prog Rock,181
1990,Euro-Disco,165
1989,Parody,64
2002,Jungle,546
1977,Parody,27
1980,Parody,23
2000,Schlager,190
1992,Noise,425
0,Euro House,10132
2010,Progressive Trance,2895
1999,Celtic,48
2009,Broken Beat,588
2012,Brit Pop,46
2008,Thug Rap,31
2013,Goa Trance,278
1967,Abstract,40
2014,Art Rock,355
2000,Berlin-School,125
2016,Techno,14034
2004,Neo-Classical,50
2011,Country Rock,31
1999,Indie Pop,59
2017,Heavy Metal,102
1960,Modern,5
2013,Ballroom,2
0,Bubblegum,30
2018,Noisecore,62
2018,Melodic Hardcore,2
2018,P.Funk,10
1995,Gothic Metal,5
1992,Rhythmic Noise,22
1986,Garage Rock,14
2006,Electric Blues,4
2010,Schranz,47
2002,Space-Age,11
2015,Technical,9
2012,Pornogrind,2
1997,Medieval,15
1996,Deep Techno,7
2018,Horror Rock,1
1990,Doom Metal,4
2005,Minimal Techno,63
2001,Jazz-Rock,38
1988,Hard Beat,37
2002,Merengue,17
2013,Beat,16
2013,Viking Metal,7
2000,Viking Metal,10
1964,Ska,1
2012,Rocksteady,3
2018,Lovers Rock,5
1975,Surf,4
1981,Volksmusik,5
2005,Sonero,1
1995,Bubblegum,6
1995,Kayōkyoku,1
1998,Boogaloo,1
2005,Go-Go,3
1996,Dialogue,6
1973,Samba,1
1984,Gamelan,3
1998,Music Hall,2
2011,Swamp Pop,1
1985,DJ Battle Tool,1
1982,Choral,1
2007,Éntekhno,1
1985,NDW,2
1984,Gagaku,2
1991,Music Hall,1
1992,Coldwave,1
1992,Bolero,1
1993,Deep House,1605
2005,Trance,5213
2006,Baltimore Club,11
2001,Tech House,2691
1988,Pop Rap,329
2005,Darkwave,235
2006,Soundtrack,359
1995,Makina,599
1995,Psychedelic Rock,163
2006,Conscious,165
1987,Noise,237
1985,Jazz-Funk,161
2000,Calypso,10
1991,Neofolk,54
1975,Avantgarde,38
1981,Rock & Roll,129
1986,Swingbeat,20
1998,Indie Pop,70
0,Audiobook,37
2000,Conscious,86
2005,Britcore,2
2009,Bossa Nova,40
2017,Electro,6405
2013,Tribal,677
1983,Dixieland,5
2012,Garage Rock,97
2012,Jumpstyle,256
2003,Tech Trance,63
2012,Grime,522
1973,Theme,21
1995,Psychedelic,3
2005,Neo-Classical,32
2006,Music Hall,9
2017,Harsh Noise Wall,1534
2017,Radioplay,20
2018,Noise,5845
2013,Country Rock,23
2008,Stoner Rock,26
1998,Gothic Metal,18
1986,Marches,3
1974,Bossa Nova,3
2012,Go-Go,2
2018,Country Rock,13
2017,Bossa Nova,22
2006,Goregrind,4
0,Sermon,13
1980,Audiobook,4
1990,Illbient,4
2013,Chinese Classical,5
2015,Hard Beat,6
1991,Dialogue,3
2007,Calypso,8
1999,Calypso,1
1980,Marches,5
1986,Bengali Music,1
2004,Kayōkyoku,2
1967,Educational,4
1985,Serial,1
1978,P.Funk,6
1967,Technical,2
1991,Canzone Napoletana,2
1988,Lambada,1
1989,Acid Rock,1
2005,Speed Metal,2
2006,Batucada,6
2001,Lambada,3
0,Ethno-pop,2
2015,Ragtime,2
1987,Speedcore,1
1973,Religious,1
1996,Hard House,1217
2004,Lounge,79
2002,Easy Listening,133
1990,Hard Beat,16
2005,Hip Hop,1231
1996,Breaks,1060
2004,Brit Pop,131
2004,Latin Jazz,104
1989,Hard Rock,92
1995,Gabber,909
1997,Europop,1841
2000,Chanson,232
1988,EBM,392
1994,Future Jazz,229
1985,Modern Classical,418
2001,Soundtrack,466
1981,Hip Hop,41
2004,Electro House,248
2010,Trance,6732
2009,Score,218
1996,Funk,437
2008,Neofolk,339
1977,Jazz-Rock,56
1984,Chanson,316
2007,Bossa Nova,51
1995,Latin Jazz,24
2012,Modern,50
2014,Neofolk,313
2001,Electro House,124
2010,Musical,28
2014,Deathrock,20
2009,Euro-Disco,59
2013,Berlin-School,345
2017,K-pop,53
2000,Bossanova,46
1990,Speech,5
2014,Electric Blues,16
1999,Afrobeat,35
2018,Prog Rock,213
2017,Smooth Jazz,38
2007,Bounce,24
2016,Soft Rock,97
1997,Thrash,47
1985,Field Recording,33
1988,MPB,12
1983,Rhythmic Noise,29
2001,Garage Rock,38
1987,Special Effects,7
2013,Arena Rock,14
2002,Jazzy Hip-Hop,37
1993,Power Electronics,53
1979,Dance-pop,19
1973,Gospel,2
2010,Movie Effects,11
1999,Progressive Metal,3
2003,Hindustani,17
1990,Karaoke,2
2004,Grindcore,75
1982,Audiobook,4
1974,Drone,7
2013,Klezmer,10
2018,Hindustani,8
1982,Story,9
2019,Abstract,14
1988,Soukous,3
2016,Political,16
1995,Military,2
2019,Electro House,1
2013,Kizomba,2
1980,Freestyle,1
2003,Power Metal,3
2000,Metalcore,2
1985,Bossa Nova,2
2007,Son,3
1999,Reggaeton,3
1998,Speed Metal,3
2007,Nueva Trova,1
1983,Electro House,1
1993,Tribal House,362
1993,Euro House,8025
1999,Tribal,652
1998,RnB/Swing,1314
1983,Dub,305
1988,Score,136
1995,Electro House,78
1972,Krautrock,86
1992,Score,149
0,Leftfield,5834
0,Avantgarde,2381
2005,Experimental,6890
2009,Acoustic,401
2008,Acid House,237
2009,Folk,494
1999,Free Improvisation,133
2010,Leftfield,1360
2000,Glitch,164
2012,Pop Rock,1382
1976,Modern,32
2007,Jumpstyle,647
2010,Lo-Fi,619
1977,New Wave,61
2012,Monolog,6
2014,Tech House,6281
2013,Rhythmic Noise,646
2014,Dark Ambient,2971
1990,Lounge,39
2015,Reggae,169
1980,Éntekhno,1
2014,Rock & Roll,84
2010,Contemporary Jazz,128
1992,Afrobeat,11
2006,Illbient,141
1988,Ragga HipHop,11
1980,Breaks,29
1970,Latin,3
1999,Parody,52
1973,MPB,1
2012,Gothic Metal,20
2008,Opera,6
1982,Synthwave,57
2015,Reggaeton,32
2005,Skweee,2
1976,Lounge,22
2013,Therapy,27
2001,Ghetto,61
1977,Technical,7
1993,Movie Effects,5
1987,AOR,25
2017,IDM,2586
2016,Leftfield,1350
2016,Minimal Techno,985
2017,Post-Hardcore,56
1988,Modern,16
1976,Score,35
2001,AOR,6
1985,Minneapolis Sound,13
2018,Pop Punk,31
1999,Marches,6
2001,Ghetto House,6
1999,Kwaito,13
2014,Country Rock,29
1987,Soca,15
2000,Death Metal,41
2004,Bachata,12
2005,Éntekhno,2
1977,Dub,8
1996,Gothic Metal,12
2001,Baroque,9
2001,Tejano,5
1974,Cool Jazz,5
1974,Novelty,14
0,Steel Band,2
2015,Electric Blues,7
2017,Ska,38
2016,Education,10
2018,Theme,30
1996,Post Bop,1
1998,Electroclash,6
0,Champeta,5
1989,Dub Poetry,3
1995,Educational,1
2017,Barbershop,1
2008,Nerdcore Techno,5
2006,Funk Metal,4
1963,Beat,2
1992,Beat,5
2011,Melodic Hardcore,1
2006,Steel Band,1
2001,Skiffle,1
2017,Cha-Cha,4
1967,Merengue,1
1996,Techno,7809
2005,Drone,578
1992,Downtempo,2562
2008,Jumpstyle,645
2004,Progressive Trance,1544
1992,Alternative Rock,912
1986,Art Rock,312
2007,Musique Concrète,398
1974,Disco,354
1972,Classical,13
1995,Gangsta,86
1991,Novelty,37
1977,Ballad,132
0,Tech Trance,271
2011,Freestyle,276
2005,Musique Concrète,276
2001,Radioplay,9
2011,Brit Pop,43
2009,Easy Listening,114
2010,Neofolk,352
2005,Medieval,13
2006,Dancehall,142
2014,Electroclash,152
2012,Folk Rock,278
2003,Tejano,4
1996,Boom Bap,4
2015,Contemporary Jazz,148
1999,Glam,48
2007,Schranz,66
1998,Batucada,42
2005,Freestyle,167
1993,Psychedelic,17
2010,Ranchera,6
1983,Audiobook,8
1987,African,48
1994,Dialogue,17
1989,Contemporary R&B,26
1991,Contemporary R&B,52
2000,Electro House,134
1993,Contemporary R&B,54
1966,Synth-pop,14
2018,Bassline,433
1965,Soundtrack,7
2007,Funk Metal,7
1986,Beatbox,2
1988,Flamenco,24
2012,Symphonic Rock,60
1993,Aboriginal,11
2018,Rumba,5
2010,Deep Techno,43
2016,Post-Metal,9
1983,Cool Jazz,8
2000,Audiobook,4
-1,Trip Hop,1
1973,Soul-Jazz,5
1999,Southern Rock,9
2017,Hyphy,1
2015,Pacific,5
2001,Overtone Singing,5
2009,Deathcore,2
2010,Pornogrind,1
1975,Chiptune,3
2004,Renaissance,2
2018,Steel Band,5
1963,Leftfield,2
1991,Raï,1
2004,NDW,1
2003,Éntekhno,3
1998,Romani,3
1992,UK Street Soul,2
2006,Bubblegum,4
1975,MPB,1
1968,Sound Collage,2
1975,Chinese Classical,1
1986,Drum n Bass,1
1977,Éntekhno,1
1982,Marches,1
2009,Abstract,4816
2002,Hardcore,1507
2002,Progressive Trance,2308
1998,Rhythmic Noise,89
1980,Folk Rock,52
1989,Ballad,764
2007,Punk,498
2005,Parody,75
1998,Disco Polo,99
2008,Hard House,1311
2001,Industrial,2065
1984,Pop Rock,3212
1987,Oi,1
1999,Blues Rock,74
0,Hip Hop,3962
0,African,408
0,Freestyle,1335
2006,Reggae-Pop,136
2010,Experimental,11741
2004,Eurodance,426
2011,Contemporary Jazz,121
1993,Country Rock,44
2013,Blues Rock,55
2003,Rock & Roll,113
1975,Technical,7
2015,Tech House,5953
1987,Glam,18
0,Doomcore,40
0,Hindustani,78
1997,Batucada,27
1988,Free Improvisation,46
1987,Space Rock,19
1991,Mod,6
1968,Space-Age,7
2014,Garage House,286
2012,Hard Techno,186
2010,Cool Jazz,27
1989,Thug Rap,5
1980,Heavy Metal,26
2017,Gabber,425
2018,Grime,419
2018,Glam,25
2011,K-pop,19
2018,Acoustic,206
1989,Dancehall,25
1997,Bossa Nova,21
2013,Beatbox,6
2015,Power Pop,31
2001,Laïkó,15
1972,Lounge,6
1979,Mod,1
2015,Flamenco,5
1990,Zouk,11
2013,Glam,32
2017,Music Hall,1
1969,Avant-garde Jazz,2
1982,Nordic,2
1995,Mambo,8
1990,Grindcore,6
1988,DJ Battle Tool,10
1976,Tango,2
1987,Bossa Nova,4
2018,Sea Shanties,2
2007,Chicago Blues,2
1990,Public Service Announcement,1
2003,Pacific,4
-1,Downtempo,2
2009,Bolero,1
0,Funkot,2
2009,Sámi Music,1
1974,Promotional,1
2014,Romani,7
1983,Corrido,1
1994,Thai Classical,1
2015,Griot,2
1992,Dub Poetry,1
2014,Bayou Funk,1
1986,Public Broadcast,1
2017,Soca,1
1997,Tech House,1434
1991,Breakbeat,2395
1994,Ghetto,56
1995,Disco,1642
1981,Ambient,806
1994,Latin,291
1999,New Wave,518
1998,New Beat,51
2008,Trip Hop,927
2003,Europop,1583
2005,Disco,2369
2008,Score,233
1980,Vocal,174
2003,Soul,424
2008,Conscious,137
2009,Medieval,19
1970,Field Recording,2
2006,Gangsta,73
1988,Contemporary R&B,26
1977,Europop,102
1996,Interview,23
1982,NDW,49
2002,Neo-Classical,40
1992,Modern,20
1994,Lo-Fi,98
2006,Poetry,24
2000,Big Band,28
2007,Country Rock,46
1985,Surf,3
0,Calypso,61
2015,Acoustic,356
2015,Italo House,39
1977,Rhythm & Blues,8
2000,Rumba,29
2014,Euro-Disco,157
2015,G-Funk,18
1991,Post-Punk,48
1967,Easy Listening,22
1967,Symphonic Rock,6
2018,Minimal,2985
1968,Abstract,27
2018,Horrorcore,10
1981,Beatdown,2
2018,Poetry,59
1979,Folk Rock,39
2011,Deathrock,3
1990,Hard Rock,73
1989,Therapy,18
2017,Doomcore,180
2018,Illbient,145
1997,Britcore,2
1998,Raï,17
1991,Indian Classical,5
1989,Electric Blues,15
1989,MPB,8
1996,Promotional,5
2005,Goregrind,5
1965,Rock & Roll,3
2017,Gothic Metal,19
1972,Swingbeat,1
1965,Contemporary,6
2007,Metalcore,6
1979,Pop Rap,4
1969,Ambient,30
1981,Italo House,1
2002,Bassline,9
2003,Bubblegum,9
1979,Bluegrass,1
1970,Rock & Roll,2
1981,Monolog,4
2016,Rockabilly,8
2004,Guaguancó,2
1966,Ambient,2
0,Honky Tonk,3
1970,Drone,2
1994,Math Rock,1
2004,Jump Blues,2
2002,Skweee,1
1974,Dark Ambient,1
1981,Hard Techno,1
1965,Technical,1
1981,Funk Metal,1
1996,Cambodian Classical,1
1991,House,10743
2004,Ambient,4835
2001,Abstract,2237
1993,Acid,1574
1994,Parody,55
1998,Goth Rock,271
1983,Boogie,416
1986,Italo-Disco,3187
1999,Doom Metal,31
1992,Soft Rock,416
2005,Soundtrack,423
1977,Electro,208
0,Boogie,352
0,Theme,712
1999,Cool Jazz,8
2007,New Wave,831
1994,Bass Music,233
2006,Drum n Bass,3363
1981,Special Effects,17
2009,Afro-Cuban Jazz,16
1991,Jazz-Funk,70
1992,Vocal,417
1974,Krautrock,100
2011,Hiplife,8
2012,Hi NRG,157
2004,Cubano,10
2008,Danzon,1
2013,Chicago Blues,3
1981,Symphonic Rock,70
2014,Jazz-Rock,54
2010,Hip-House,163
2015,Afrobeat,110
2001,Rumba,36
2018,Rhythmic Noise,386
2016,Sound Poetry,51
2007,Goa Trance,143
1999,Afro-Cuban Jazz,72
2003,Hard Techno,59
1992,Radioplay,12
1977,Folk,22
2010,Reggaeton,34
1977,Afro-Cuban Jazz,4
2003,Southern Rock,7
1996,Axé,6
2013,Roots Reggae,38
2008,Baltimore Club,13
1998,Minneapolis Sound,2
2015,Skweee,44
2015,Gangsta,44
2000,Technical,2
2010,Bossa Nova,32
2008,Afro-Cuban Jazz,11
1990,Progressive Trance,4
1998,NDW,3
2000,Dub Poetry,2
1997,Horrorcore,1
2019,IDM,5
1985,Samba,24
1982,Tango,5
1965,Modern,2
1986,Broken Beat,4
1966,Field Recording,2
2004,Dixieland,2
1965,Folk,3
1993,Charanga,1
1954,Abstract,1
2001,Marimba,1
2009,Chamamé,1
1975,Romantic,1
1990,Noisecore,1
2004,Synth-pop,5145
1993,Score,108
2002,Trance,8935
2006,Turntablism,4
2006,Rock & Roll,112
1998,Country Rock,115
2007,Soundtrack,349
2008,Rhythm & Blues,173
1992,Eurobeat,328
2007,Lounge,96
1997,Italo-Disco,224
1989,Minneapolis Sound,5
1983,Smooth Jazz,62
0,Soundtrack,2898
2011,Big Beat,249
2011,Trip Hop,1032
1979,Soundtrack,236
1989,Big Beat,24
2012,Neo-Classical,195
2002,Acid House,179
2014,Trip Hop,1011
2002,Disco Polo,22
2014,Illbient,180
2014,Contemporary Jazz,142
2015,Italo-Disco,556
1986,Novelty,26
1980,Reggae-Pop,75
2016,Future Jazz,386
2015,Parody,58
2008,Theme,40
2015,Thrash,56
2004,Ska,51
0,Progressive Breaks,96
2017,Eurobeat,146
1986,Musical,22
0,Goregrind,22
2000,Arena Rock,17
1993,Gogo,4
2004,Doomcore,10
2001,Funk Metal,9
2009,Makina,235
1982,Instrumental,13
1983,Musical,17
2000,Baroque,7
1973,Contemporary,55
1981,Freestyle,9
1995,Brass Band,1
2000,Swing,14
1997,Favela Funk,6
0,Marimba,9
2009,Ska,66
1990,Modern Electric Blues,15
1989,Go-Go,13
1985,Country Rock,9
1986,Mariachi,2
0,Nursery Rhymes,11
2008,Junkanoo,1
2013,Highlife,5
2009,MPB,18
2019,Downtempo,6
2004,Chinese Classical,2
1989,Monolog,10
1996,Laïkó,8
2004,Boogaloo,1
2006,Chinese Classical,4
2014,Dub Poetry,2
2006,Soca,2
2004,Compas,1
2018,Cha-Cha,1
2001,Andalusian Classical,2
2009,Operetta,1
1987,Ballad,612
2006,Free Improvisation,276
2003,Hip Hop,917
2005,Hardcore,2044
2003,Pop Rock,1793
1997,Dub,869
2003,Punk,362
1991,Krautrock,71
2007,Ragga HipHop,62
1992,Psychedelic Rock,116
2008,Nu-Disco,36
2008,Interview,44
2005,Modal,8
0,Tech House,19605
0,New Beat,510
1999,Electro House,99
2005,DJ Battle Tool,32
1983,Free Jazz,22
1983,EBM,30
1981,Fusion,78
2004,Country Rock,92
1982,Smooth Jazz,14
1999,J-pop,202
2009,RnB/Swing,559
2009,Hard Rock,145
2004,Ethereal,104
2013,Spoken Word,270
0,Rocksteady,12
2015,Tropical House,136
2004,Minimal Techno,40
2014,Trap,725
2016,Dance-pop,2095
2006,Bubbling,1
2016,Arena Rock,13
0,Impressionist,22
1986,Acid House,25
2007,Public Broadcast,1
2016,Nordic,5
2016,Stoner Rock,29
1998,Sound Collage,11
1979,Political,3
1981,Merengue,5
2010,New Jack Swing,35
2017,Grime,577
1982,Surf,7
2000,Hindustani,17
1997,Political,11
2018,Euro-Disco,177
2018,Space Rock,136
2010,Progressive Metal,9
2017,Swamp Pop,4
2017,Bluegrass,4
1994,Beat,6
1994,Éntekhno,6
1986,Radioplay,10
2015,Pasodoble,1
1990,Celtic,15
1983,Neo Soul,13
1981,Psychedelic,4
1986,Country Blues,1
2004,Tropical House,5
1971,Quechua,1
2008,Bayou Funk,6
1993,Hard Beat,1
2009,Norteño,6
1969,Art Rock,1
2014,Modal,7
1985,Népzene,1
2018,Guaguancó,1
1977,Cubano,1
1962,Contemporary,3
1990,Monolog,1
1982,Post Bop,2
1978,Pacific,1
2010,Rune Singing,2
2002,East Coast Blues,1
1962,Electro,1
2011,Axé,2
1988,Techno,347
1991,Ambient,1948
1993,Makina,178
2006,Disco,2348
1976,Modern Classical,177
1991,Eurodance,190
1994,Darkwave,193
1999,Ballad,961
1989,Contemporary Jazz,111
1989,Folk Rock,133
1984,Europop,373
0,Hardcore,10471
2010,House,15935
2010,Indie Rock,1902
2007,Bop,4
2011,Dubstep,5056
2011,Parody,63
2003,Reggae-Pop,53
1993,Reggae,168
0,Psychedelic,222
2014,Funk,812
1975,Opera,1
2014,Bossanova,40
0,Piano Blues,16
2015,Goa Trance,396
2008,Contemporary Jazz,166
1987,Beatbox,2
2011,Doomcore,43
1986,Ethereal,51
1985,Go-Go,24
2000,No Wave,4
1999,Bossa Nova,40
1999,Poetry,26
2016,RnB/Swing,341
2015,Coldwave,108
1985,Sound Art,6
2009,Musical,9
2002,Funk Metal,10
1988,Trip Hop,9
1992,Dub Techno,24
2012,Soca,5
2013,Country,37
1985,Eurobeat,7
2015,Military,35
0,Yemenite Jewish,1
1983,Minneapolis Sound,6
1982,Dance-pop,36
2017,Arena Rock,11
1987,Pacific,2
2018,Bubblegum,41
1998,Musical,5
1984,Lounge,8
1999,Nitzhonot,30
1981,MPB,3
2016,G-Funk,19
1982,Opera,7
1981,Trance,1
2018,Zouk,10
2018,Cool Jazz,23
1969,Soul-Jazz,4
1958,Abstract,3
2005,Melodic Death Metal,2
1988,Health-Fitness,2
1999,Lovers Rock,2
2004,Boom Bap,11
2011,Speed Metal,6
1992,Electric Blues,2
1980,Chinese Classical,1
2008,Ethno-pop,1
1973,Dixieland,1
1998,Sludge Metal,1
1999,Boogie Woogie,1
2007,Compas,1
2009,Funeral Doom Metal,2
1966,Contemporary Jazz,1
2003,Post-Hardcore,1
2007,Ranchera,2
1985,Overtone Singing,2
1997,Rapso,2
1995,J-Core,2
1984,Neo Soul,2
2002,Quechua,1
1989,House,8032
1992,Synth-pop,6544
1990,Trance,187
2000,Minimal,1056
2000,Drone,164
1994,Gabber,846
1998,Ethereal,124
1976,Jazzdance,10
2000,Illbient,134
2001,Jazzdance,329
2000,Instrumental,89
1989,Psychedelic Rock,89
1977,Downtempo,67
2002,Mambo,6
1999,EBM,361
1976,Electro,72
2009,Vocal,581
2009,Space-Age,32
0,Poetry,202
0,Afrobeat,275
2012,Industrial,4667
1978,Vocal,186
2011,Latin Jazz,35
2013,Illbient,164
2012,Smooth Jazz,70
2013,Smooth Jazz,55
1983,Schlager,130
2005,Bop,6
1986,Soul-Jazz,58
2014,Tango,13
2003,Jazz-Rock,42
1997,Berlin-School,88
1973,Rock & Roll,11
2005,Schranz,45
2000,Euro-Disco,125
1975,Parody,11
1994,Movie Effects,10
2014,Hi NRG,90
2016,Jazzdance,67
2008,Bubblegum,19
2017,Neo Soul,94
2015,Bollywood,7
1991,Electro House,38
2001,Dialogue,14
2016,Musical,14
1999,Indian Classical,12
0,Military,62
2011,Country,29
2001,Afro-Cuban,22
2007,Ghettotech,6
1993,Music Hall,2
1996,Speech,10
2002,AOR,5
2018,Karaoke,11
2019,Punk,2
2004,Hindustani,13
1973,Baroque,8
1999,Baltimore Club,6
1989,Laïkó,2
1969,Lounge,4
1978,Drone,7
1985,Conscious,19
1973,Ethereal,3
2008,Quechua,3
2014,Doo Wop,3
1998,Audiobook,4
2008,Forró,1
2002,Axé,3
2007,Jump Blues,1
1972,Beat,6
1995,Metalcore,2
2017,Marches,2
1996,Harmonica Blues,1
1983,Swingbeat,2
1979,Opera,2
2019,Illbient,2
1977,Chiptune,2
1997,Western Swing,1
2004,Noisecore,2
1998,Forró,1
1987,Deep Techno,1
2000,Screw,1
2006,Depressive Black Metal,1
2002,Mouth Music,1
2002,Garage House,840
1994,Tribal House,514
1990,Hip-House,2038
1999,UK Garage,1467
1980,Synth-pop,3763
2002,Tribal House,1022
1986,Minimal,363
1987,Indie Rock,260
1991,Shoegaze,54
2002,Drone,225
2000,Donk,23
1999,Soundtrack,571
2002,Hip-House,85
1996,Drone,97
0,Glitch,1409
2004,Vocal,507
2008,Ghetto,196
2007,Pop Rock,1898
2001,Contemporary,135
1996,Freestyle,543
1983,Glam,71
2008,Ballad,671
1990,Soundtrack,478
1982,Hip Hop,44
1987,Fusion,174
1963,Abstract,7
1977,Prog Rock,304
2007,Theme,37
1990,Flamenco,57
1995,Krautrock,96
2011,Reggae,178
1993,Folk,78
1987,New Jack Swing,85
2009,Trip Hop,781
0,Therapy,137
2012,Pop Rap,489
2013,Makina,323
2012,Breakcore,1008
1974,Ballad,17
1980,Romantic,17
2016,Hard Rock,77
2017,Hip Hop,1221
2006,African,43
1999,Pachanga,12
1977,Psychedelic Rock,62
1965,Easy Listening,11
1995,Surf,12
1984,Calypso,11
2003,Hardcore Hip-Hop,11
2014,Sermon,6
1994,Bassline,4
2017,Ragtime,2
1987,Avant-garde Jazz,14
2017,Romani,2
1994,Sound Collage,12
1992,DJ Battle Tool,21
1991,Pub Rock,2
1993,Cha-Cha,2
2009,Goregrind,8
1993,Dub Techno,19
2001,Highlife,2
2013,Bubblegum,5
1977,Promotional,6
2013,Karaoke,4
1955,Field Recording,2
1983,Avant-garde Jazz,6
2011,Power Violence,3
1977,Health-Fitness,2
1964,Modern,3
1995,Cha-Cha,2
1988,Canzone Napoletana,7
1969,Sound Poetry,2
1978,Light Music,2
1982,Doom Metal,1
2015,Marimba,1
2006,Descarga,4
1992,Monolog,1
1974,Education,5
1967,Folk,1
2004,Hillbilly,1
1993,Viking Metal,1
2012,Descarga,1
2016,Educational,1
1992,Tech House,313
1996,Leftfield,594
1994,Soul,541
1995,Breakcore,27
1993,Funk,498
1998,Neofolk,88
1990,Dance-pop,319
1996,Berlin-School,103
1990,Space Rock,31
0,Makina,332
2009,Dark Ambient,1859
2009,Psy-Trance,1175
2007,J-pop,271
2007,Glitch,842
2008,Latin,378
2007,Big Beat,337
1979,Modern Classical,214
1987,Canzone Napoletana,3
2004,Afro-Cuban Jazz,15
2005,Math Rock,27
2006,Afro-Cuban,24
2009,Blues Rock,48
2011,Progressive House,6551
2008,Political,16
2011,Thrash,59
2010,Funk,679
2006,Death Metal,78
2013,Punk,472
2007,African,42
1974,Schlager,26
1993,Romantic,10
1983,Instrumental,13
1990,Drone,28
0,Merengue,64
2013,Jazz-Rock,41
1999,Power Pop,38
1973,Funk,82
1975,Contemporary Jazz,1
2003,Country Rock,83
1985,Doo Wop,9
1967,Bop,2
1975,Movie Effects,2
2018,Soundtrack,694
1997,Sound Collage,11
2017,Dungeon Synth,697
2007,Skiffle,3
2017,Disco Polo,65
2000,Thrash,13
2017,Neo Trance,119
2015,Bluegrass,6
1999,Gothic Metal,19
2005,Dialogue,16
2017,Ghetto,69
1972,Berlin-School,2
2009,Chicago Blues,3
1978,Polka,1
2017,DJ Battle Tool,16
1976,Power Pop,1
2019,Modern Classical,4
1999,Audiobook,3
1968,Psychedelic,7
2010,Sound Art,13
2011,Music Hall,4
2005,Electric Blues,7
2001,Boom Bap,3
1987,Highlife,4
1991,Mambo,6
1998,Schranz,4
2006,Texas Blues,1
1999,Story,8
1973,Techno,1
1983,Beguine,1
2000,Post Bop,3
1996,Military,2
2008,Cajun,1
1986,Éntekhno,1
1969,Promotional,1
2017,Honky Tonk,1
1967,Pasodoble,1
2009,Beatbox,1
2006,Nitzhonot,1
1984,Boogie,314
2005,Hands Up,92
1993,Art Rock,184
1978,Synth-pop,1151
2005,Crunk,20
2000,Freestyle,287
1983,Soul,1042
1986,Ambient,1419
1982,Soul,673
1989,African,77
1996,Jazz-Funk,66
1990,Acoustic,80
1995,Rhythm & Blues,208
2008,Happy Hardcore,948
1982,Alternative Rock,122
1988,Salsa,55
